graph_name,alg_name,time,number_of_colors
erdos_renyi,BrooksAlgorithm,234675,4
erdos_renyi,BrooksAlgorithm,279537,5
erdos_renyi,BrooksAlgorithm,224634,5
erdos_renyi,BrooksAlgorithm,218745,5
erdos_renyi,BrooksAlgorithm,222786,5
erdos_renyi,BrooksAlgorithm,1764091,4
erdos_renyi,BrooksAlgorithm,232491,5
erdos_renyi,BrooksAlgorithm,272016,5
erdos_renyi,BrooksAlgorithm,225059,4
erdos_renyi,BrooksAlgorithm,219736,5
erdos_renyi,BrooksAlgorithm,226248,4
erdos_renyi,BrooksAlgorithm,227222,5
erdos_renyi,BrooksAlgorithm,215080,5
erdos_renyi,BrooksAlgorithm,1791737,5
erdos_renyi,BrooksAlgorithm,1738344,5
erdos_renyi,BrooksAlgorithm,241568,5
erdos_renyi,BrooksAlgorithm,228280,5
erdos_renyi,BrooksAlgorithm,1819650,5
erdos_renyi,BrooksAlgorithm,1899366,5
erdos_renyi,BrooksAlgorithm,1766308,5
erdos_renyi,BrooksAlgorithm,233457,5
erdos_renyi,BrooksAlgorithm,230468,5
erdos_renyi,BrooksAlgorithm,226762,4
erdos_renyi,BrooksAlgorithm,221759,4
erdos_renyi,BrooksAlgorithm,269335,5
erdos_renyi,BrooksAlgorithm,3012593,4
erdos_renyi,BrooksAlgorithm,249327,4
erdos_renyi,BrooksAlgorithm,1796535,5
erdos_renyi,BrooksAlgorithm,1805064,5
erdos_renyi,BrooksAlgorithm,1806051,5
erdos_renyi,BrooksAlgorithm,1782970,5
erdos_renyi,BrooksAlgorithm,240037,5
erdos_renyi,BrooksAlgorithm,237644,5
erdos_renyi,BrooksAlgorithm,1832348,5
erdos_renyi,BrooksAlgorithm,3007903,4
erdos_renyi,BrooksAlgorithm,236638,5
erdos_renyi,BrooksAlgorithm,1838362,5
erdos_renyi,BrooksAlgorithm,239889,5
erdos_renyi,BrooksAlgorithm,230056,5
erdos_renyi,BrooksAlgorithm,229764,5
erdos_renyi,BrooksAlgorithm,1907235,5
erdos_renyi,BrooksAlgorithm,240072,5
erdos_renyi,BrooksAlgorithm,225348,5
erdos_renyi,BrooksAlgorithm,221732,5
erdos_renyi,BrooksAlgorithm,1793617,4
erdos_renyi,BrooksAlgorithm,236542,5
erdos_renyi,BrooksAlgorithm,278720,5
erdos_renyi,BrooksAlgorithm,1809324,5
erdos_renyi,BrooksAlgorithm,1828257,5
erdos_renyi,BrooksAlgorithm,234582,4
erdos_renyi,BrooksAlgorithm,228535,4
erdos_renyi,BrooksAlgorithm,227818,4
erdos_renyi,BrooksAlgorithm,221893,4
erdos_renyi,BrooksAlgorithm,222346,5
erdos_renyi,BrooksAlgorithm,1784178,5
erdos_renyi,BrooksAlgorithm,243420,5
erdos_renyi,BrooksAlgorithm,233587,5
erdos_renyi,BrooksAlgorithm,218272,4
erdos_renyi,BrooksAlgorithm,225278,5
erdos_renyi,BrooksAlgorithm,224045,5
erdos_renyi,BrooksAlgorithm,234289,5
erdos_renyi,BrooksAlgorithm,226637,5
erdos_renyi,BrooksAlgorithm,224376,5
erdos_renyi,BrooksAlgorithm,224255,4
erdos_renyi,BrooksAlgorithm,225886,5
erdos_renyi,BrooksAlgorithm,425351,4
erdos_renyi,BrooksAlgorithm,225478,4
erdos_renyi,BrooksAlgorithm,1777852,5
erdos_renyi,BrooksAlgorithm,232413,5
erdos_renyi,BrooksAlgorithm,1823535,4
erdos_renyi,BrooksAlgorithm,235801,5
erdos_renyi,BrooksAlgorithm,1869408,5
erdos_renyi,BrooksAlgorithm,241158,5
erdos_renyi,BrooksAlgorithm,233236,4
erdos_renyi,BrooksAlgorithm,1767971,5
erdos_renyi,BrooksAlgorithm,1797676,5
erdos_renyi,BrooksAlgorithm,234771,4
erdos_renyi,BrooksAlgorithm,224882,5
erdos_renyi,BrooksAlgorithm,228203,5
erdos_renyi,BrooksAlgorithm,223200,5
erdos_renyi,BrooksAlgorithm,218689,5
erdos_renyi,BrooksAlgorithm,223865,5
erdos_renyi,BrooksAlgorithm,1825886,5
erdos_renyi,BrooksAlgorithm,1755045,4
erdos_renyi,BrooksAlgorithm,223548,5
erdos_renyi,BrooksAlgorithm,1761263,4
erdos_renyi,BrooksAlgorithm,230785,4
erdos_renyi,BrooksAlgorithm,280144,5
erdos_renyi,BrooksAlgorithm,1792123,4
erdos_renyi,BrooksAlgorithm,238085,4
erdos_renyi,BrooksAlgorithm,1814836,5
erdos_renyi,BrooksAlgorithm,1885846,5
erdos_renyi,BrooksAlgorithm,1768901,4
erdos_renyi,BrooksAlgorithm,1792798,5
erdos_renyi,BrooksAlgorithm,235455,5
erdos_renyi,BrooksAlgorithm,3022489,4
erdos_renyi,BrooksAlgorithm,242219,5
erdos_renyi,BrooksAlgorithm,228294,4
erdos_renyi,BrooksAlgorithm,235038,4
erdos_renyi,BrooksAlgorithm,229167,5
erdos_renyi,BrooksAlgorithm,222418,5
erdos_renyi,BrooksAlgorithm,224038,5
erdos_renyi,BrooksAlgorithm,219942,4
erdos_renyi,BrooksAlgorithm,1844806,5
erdos_renyi,BrooksAlgorithm,242597,5
erdos_renyi,BrooksAlgorithm,228740,5
erdos_renyi,BrooksAlgorithm,226611,5
erdos_renyi,BrooksAlgorithm,230133,5
erdos_renyi,BrooksAlgorithm,3129256,4
erdos_renyi,BrooksAlgorithm,240650,5
erdos_renyi,BrooksAlgorithm,279236,5
erdos_renyi,BrooksAlgorithm,226011,5
erdos_renyi,BrooksAlgorithm,220772,4
erdos_renyi,BrooksAlgorithm,1798843,5
erdos_renyi,BrooksAlgorithm,1777248,4
erdos_renyi,BrooksAlgorithm,233103,5
erdos_renyi,BrooksAlgorithm,225460,5
erdos_renyi,BrooksAlgorithm,221318,5
erdos_renyi,BrooksAlgorithm,1841889,5
erdos_renyi,BrooksAlgorithm,1761941,5
erdos_renyi,BrooksAlgorithm,237348,4
erdos_renyi,BrooksAlgorithm,282627,4
erdos_renyi,BrooksAlgorithm,222354,4
erdos_renyi,BrooksAlgorithm,228489,5
erdos_renyi,BrooksAlgorithm,226664,5
erdos_renyi,BrooksAlgorithm,220371,5
erdos_renyi,BrooksAlgorithm,1890248,5
erdos_renyi,BrooksAlgorithm,226675,5
erdos_renyi,BrooksAlgorithm,225253,5
erdos_renyi,BrooksAlgorithm,1723916,5
erdos_renyi,BrooksAlgorithm,1821975,5
erdos_renyi,BrooksAlgorithm,237005,5
erdos_renyi,BrooksAlgorithm,242778,5
erdos_renyi,BrooksAlgorithm,1824876,5
erdos_renyi,BrooksAlgorithm,231622,5
erdos_renyi,BrooksAlgorithm,233168,4
erdos_renyi,BrooksAlgorithm,226573,5
erdos_renyi,BrooksAlgorithm,225540,5
erdos_renyi,BrooksAlgorithm,1842703,5
erdos_renyi,BrooksAlgorithm,1753623,5
erdos_renyi,BrooksAlgorithm,229285,5
erdos_renyi,BrooksAlgorithm,232509,5
erdos_renyi,BrooksAlgorithm,230377,5
erdos_renyi,BrooksAlgorithm,1853826,5
erdos_renyi,BrooksAlgorithm,239892,5
erdos_renyi,BrooksAlgorithm,230793,5
erdos_renyi,BrooksAlgorithm,231370,4
erdos_renyi,BrooksAlgorithm,231646,5
erdos_renyi,BrooksAlgorithm,232617,4
erdos_renyi,BrooksAlgorithm,272235,4
erdos_renyi,BrooksAlgorithm,230982,4
erdos_renyi,BrooksAlgorithm,3006923,4
erdos_renyi,BrooksAlgorithm,244104,4
erdos_renyi,BrooksAlgorithm,1807937,5
erdos_renyi,BrooksAlgorithm,1997490,5
erdos_renyi,BrooksAlgorithm,2983394,4
erdos_renyi,BrooksAlgorithm,2982851,4
erdos_renyi,BrooksAlgorithm,1842977,5
erdos_renyi,BrooksAlgorithm,237097,4
erdos_renyi,BrooksAlgorithm,229118,5
erdos_renyi,BrooksAlgorithm,1813800,5
erdos_renyi,BrooksAlgorithm,241516,4
erdos_renyi,BrooksAlgorithm,227451,5
erdos_renyi,BrooksAlgorithm,280171,5
erdos_renyi,BrooksAlgorithm,1785408,5
erdos_renyi,BrooksAlgorithm,228217,5
erdos_renyi,BrooksAlgorithm,2999829,4
erdos_renyi,BrooksAlgorithm,264405,5
erdos_renyi,BrooksAlgorithm,237258,5
erdos_renyi,BrooksAlgorithm,227152,5
erdos_renyi,BrooksAlgorithm,280863,5
erdos_renyi,BrooksAlgorithm,1825261,5
erdos_renyi,BrooksAlgorithm,1812004,4
erdos_renyi,BrooksAlgorithm,1763037,4
erdos_renyi,BrooksAlgorithm,244585,4
erdos_renyi,BrooksAlgorithm,1846726,5
erdos_renyi,BrooksAlgorithm,237955,5
erdos_renyi,BrooksAlgorithm,231666,5
erdos_renyi,BrooksAlgorithm,224575,5
erdos_renyi,BrooksAlgorithm,222873,5
erdos_renyi,BrooksAlgorithm,221903,5
erdos_renyi,BrooksAlgorithm,278296,5
erdos_renyi,BrooksAlgorithm,222707,5
erdos_renyi,BrooksAlgorithm,225518,5
erdos_renyi,BrooksAlgorithm,217858,5
erdos_renyi,BrooksAlgorithm,1794558,5
erdos_renyi,BrooksAlgorithm,236754,5
erdos_renyi,BrooksAlgorithm,1821186,5
erdos_renyi,BrooksAlgorithm,1805002,4
erdos_renyi,BrooksAlgorithm,3078095,4
erdos_renyi,BrooksAlgorithm,1804099,5
erdos_renyi,BrooksAlgorithm,239642,5
erdos_renyi,BrooksAlgorithm,1855897,5
erdos_renyi,BrooksAlgorithm,237288,5
erdos_renyi,BrooksAlgorithm,1803186,5
erdos_renyi,BrooksAlgorithm,1761460,4
erdos_renyi,BrooksAlgorithm,224968,4
erdos_renyi,BrooksAlgorithm,1805440,5
erdos_renyi,BrooksAlgorithm,230263,4
erdos_renyi,BrooksAlgorithm,233005,5
erdos_renyi,BrooksAlgorithm,237490,5
erdos_renyi,BrooksAlgorithm,225500,5
erdos_renyi,BrooksAlgorithm,220135,5
erdos_renyi,BrooksAlgorithm,220033,5
erdos_renyi,BrooksAlgorithm,231704,5
erdos_renyi,BrooksAlgorithm,1896468,5
erdos_renyi,BrooksAlgorithm,235905,4
erdos_renyi,BrooksAlgorithm,224666,5
erdos_renyi,BrooksAlgorithm,225132,5
erdos_renyi,BrooksAlgorithm,1828988,4
erdos_renyi,BrooksAlgorithm,235293,5
erdos_renyi,BrooksAlgorithm,227191,5
erdos_renyi,BrooksAlgorithm,226498,5
erdos_renyi,BrooksAlgorithm,224305,5
erdos_renyi,BrooksAlgorithm,224532,5
erdos_renyi,BrooksAlgorithm,218979,5
erdos_renyi,BrooksAlgorithm,221040,5
erdos_renyi,BrooksAlgorithm,268332,5
erdos_renyi,BrooksAlgorithm,1778367,5
erdos_renyi,BrooksAlgorithm,241348,4
erdos_renyi,BrooksAlgorithm,3044392,4
erdos_renyi,BrooksAlgorithm,255158,5
erdos_renyi,BrooksAlgorithm,229723,5
erdos_renyi,BrooksAlgorithm,234455,5
erdos_renyi,BrooksAlgorithm,272923,5
erdos_renyi,BrooksAlgorithm,1780105,5
erdos_renyi,BrooksAlgorithm,1852428,4
erdos_renyi,BrooksAlgorithm,238081,5
erdos_renyi,BrooksAlgorithm,231616,4
erdos_renyi,BrooksAlgorithm,228811,5
erdos_renyi,BrooksAlgorithm,1825662,5
erdos_renyi,BrooksAlgorithm,243128,5
erdos_renyi,BrooksAlgorithm,226983,5
erdos_renyi,BrooksAlgorithm,223509,5
erdos_renyi,BrooksAlgorithm,1866413,5
erdos_renyi,BrooksAlgorithm,237239,5
erdos_renyi,BrooksAlgorithm,228603,5
erdos_renyi,BrooksAlgorithm,223202,5
erdos_renyi,BrooksAlgorithm,229410,5
erdos_renyi,BrooksAlgorithm,225998,5
erdos_renyi,BrooksAlgorithm,225106,5
erdos_renyi,BrooksAlgorithm,223839,5
erdos_renyi,BrooksAlgorithm,229446,5
erdos_renyi,BrooksAlgorithm,221690,5
erdos_renyi,BrooksAlgorithm,221528,5
erdos_renyi,BrooksAlgorithm,1981360,5
erdos_renyi,BrooksAlgorithm,241468,5
erdos_renyi,BrooksAlgorithm,230091,4
erdos_renyi,BrooksAlgorithm,224057,5
erdos_renyi,BrooksAlgorithm,222713,4
erdos_renyi,BrooksAlgorithm,219533,5
erdos_renyi,BrooksAlgorithm,223931,4
erdos_renyi,BrooksAlgorithm,1862243,5
erdos_renyi,BrooksAlgorithm,235864,5
erdos_renyi,BrooksAlgorithm,234327,5
erdos_renyi,BrooksAlgorithm,230850,4
erdos_renyi,BrooksAlgorithm,226037,5
erdos_renyi,BrooksAlgorithm,224184,5
erdos_renyi,BrooksAlgorithm,219890,5
erdos_renyi,BrooksAlgorithm,222391,5
erdos_renyi,BrooksAlgorithm,274738,5
erdos_renyi,BrooksAlgorithm,229826,4
erdos_renyi,BrooksAlgorithm,1954246,5
erdos_renyi,BrooksAlgorithm,252718,5
erdos_renyi,BrooksAlgorithm,1843216,5
erdos_renyi,BrooksAlgorithm,234749,5
erdos_renyi,BrooksAlgorithm,221821,5
erdos_renyi,BrooksAlgorithm,227816,5
erdos_renyi,BrooksAlgorithm,1828706,4
erdos_renyi,BrooksAlgorithm,260739,5
erdos_renyi,BrooksAlgorithm,225580,5
erdos_renyi,BrooksAlgorithm,220450,5
erdos_renyi,BrooksAlgorithm,226682,5
erdos_renyi,BrooksAlgorithm,245052,5
erdos_renyi,BrooksAlgorithm,232829,5
erdos_renyi,BrooksAlgorithm,229430,5
erdos_renyi,BrooksAlgorithm,231304,5
erdos_renyi,BrooksAlgorithm,227679,5
erdos_renyi,BrooksAlgorithm,2368132,4
erdos_renyi,BrooksAlgorithm,404032,4
erdos_renyi,BrooksAlgorithm,5451999,4
erdos_renyi,BrooksAlgorithm,425927,5
erdos_renyi,BrooksAlgorithm,405304,5
erdos_renyi,BrooksAlgorithm,3220764,5
erdos_renyi,BrooksAlgorithm,429693,5
erdos_renyi,BrooksAlgorithm,423365,4
erdos_renyi,BrooksAlgorithm,396619,5
erdos_renyi,BrooksAlgorithm,3204446,4
erdos_renyi,BrooksAlgorithm,3144462,5
erdos_renyi,BrooksAlgorithm,3249592,5
erdos_renyi,BrooksAlgorithm,423464,4
erdos_renyi,BrooksAlgorithm,405663,5
erdos_renyi,BrooksAlgorithm,3260139,5
erdos_renyi,BrooksAlgorithm,414474,5
erdos_renyi,BrooksAlgorithm,424611,4
erdos_renyi,BrooksAlgorithm,423800,5
erdos_renyi,BrooksAlgorithm,421618,4
erdos_renyi,BrooksAlgorithm,3232324,5
erdos_renyi,BrooksAlgorithm,435735,4
erdos_renyi,BrooksAlgorithm,411452,5
erdos_renyi,BrooksAlgorithm,3280650,5
erdos_renyi,BrooksAlgorithm,420730,4
erdos_renyi,BrooksAlgorithm,3251895,5
erdos_renyi,BrooksAlgorithm,1914731,5
erdos_renyi,BrooksAlgorithm,233054,5
erdos_renyi,BrooksAlgorithm,231487,5
erdos_renyi,BrooksAlgorithm,231859,5
erdos_renyi,BrooksAlgorithm,229022,5
erdos_renyi,BrooksAlgorithm,223617,5
erdos_renyi,BrooksAlgorithm,229415,5
erdos_renyi,BrooksAlgorithm,227126,4
erdos_renyi,BrooksAlgorithm,222578,5
erdos_renyi,BrooksAlgorithm,219391,5
erdos_renyi,BrooksAlgorithm,227388,5
erdos_renyi,BrooksAlgorithm,3477566,4
erdos_renyi,BrooksAlgorithm,2019147,5
erdos_renyi,BrooksAlgorithm,246776,4
erdos_renyi,BrooksAlgorithm,1865233,5
erdos_renyi,BrooksAlgorithm,243991,5
erdos_renyi,BrooksAlgorithm,239054,5
erdos_renyi,BrooksAlgorithm,2455217,4
erdos_renyi,BrooksAlgorithm,436924,5
erdos_renyi,BrooksAlgorithm,3181033,5
erdos_renyi,BrooksAlgorithm,3081536,5
erdos_renyi,BrooksAlgorithm,3334192,5
erdos_renyi,BrooksAlgorithm,416191,4
erdos_renyi,BrooksAlgorithm,2069686,5
erdos_renyi,BrooksAlgorithm,238730,4
erdos_renyi,BrooksAlgorithm,2463460,5
erdos_renyi,BrooksAlgorithm,241933,5
erdos_renyi,BrooksAlgorithm,236294,5
erdos_renyi,BrooksAlgorithm,1904625,5
erdos_renyi,BrooksAlgorithm,314407,5
erdos_renyi,BrooksAlgorithm,240717,5
erdos_renyi,BrooksAlgorithm,1862962,4
erdos_renyi,BrooksAlgorithm,240505,5
erdos_renyi,BrooksAlgorithm,236749,5
erdos_renyi,BrooksAlgorithm,246651,5
erdos_renyi,BrooksAlgorithm,2353791,5
erdos_renyi,BrooksAlgorithm,405083,5
erdos_renyi,BrooksAlgorithm,374871,5
erdos_renyi,BrooksAlgorithm,375436,4
erdos_renyi,BrooksAlgorithm,379370,5
erdos_renyi,BrooksAlgorithm,3218879,5
erdos_renyi,BrooksAlgorithm,403265,5
erdos_renyi,BrooksAlgorithm,404776,5
erdos_renyi,BrooksAlgorithm,412334,5
erdos_renyi,BrooksAlgorithm,385921,5
erdos_renyi,BrooksAlgorithm,3582331,5
erdos_renyi,BrooksAlgorithm,406333,5
erdos_renyi,BrooksAlgorithm,3277380,5
erdos_renyi,BrooksAlgorithm,3219179,4
erdos_renyi,BrooksAlgorithm,426589,5
erdos_renyi,BrooksAlgorithm,408575,4
erdos_renyi,BrooksAlgorithm,412182,5
erdos_renyi,BrooksAlgorithm,3344680,4
erdos_renyi,BrooksAlgorithm,3294784,5
erdos_renyi,BrooksAlgorithm,3275247,5
erdos_renyi,BrooksAlgorithm,3369093,5
erdos_renyi,BrooksAlgorithm,431984,5
erdos_renyi,BrooksAlgorithm,405067,5
erdos_renyi,BrooksAlgorithm,399278,5
erdos_renyi,BrooksAlgorithm,405318,5
erdos_renyi,BrooksAlgorithm,3465985,5
erdos_renyi,BrooksAlgorithm,5388176,4
erdos_renyi,BrooksAlgorithm,354843,4
erdos_renyi,BrooksAlgorithm,356276,5
erdos_renyi,BrooksAlgorithm,389078,5
erdos_renyi,BrooksAlgorithm,385921,4
erdos_renyi,BrooksAlgorithm,435335,5
erdos_renyi,BrooksAlgorithm,3062052,5
erdos_renyi,BrooksAlgorithm,3111318,5
erdos_renyi,BrooksAlgorithm,450267,5
erdos_renyi,BrooksAlgorithm,3443203,5
erdos_renyi,BrooksAlgorithm,374003,5
erdos_renyi,BrooksAlgorithm,352260,5
erdos_renyi,BrooksAlgorithm,266309,5
erdos_renyi,BrooksAlgorithm,247865,4
erdos_renyi,BrooksAlgorithm,252519,5
erdos_renyi,BrooksAlgorithm,249350,5
erdos_renyi,BrooksAlgorithm,319472,5
erdos_renyi,BrooksAlgorithm,282899,5
erdos_renyi,BrooksAlgorithm,320844,5
erdos_renyi,BrooksAlgorithm,255120,5
erdos_renyi,BrooksAlgorithm,2239539,5
erdos_renyi,BrooksAlgorithm,251783,5
erdos_renyi,BrooksAlgorithm,338897,4
erdos_renyi,BrooksAlgorithm,331749,5
erdos_renyi,BrooksAlgorithm,256907,5
erdos_renyi,BrooksAlgorithm,241477,5
erdos_renyi,BrooksAlgorithm,239324,4
erdos_renyi,BrooksAlgorithm,262490,5
erdos_renyi,BrooksAlgorithm,2192948,5
erdos_renyi,BrooksAlgorithm,260982,5
erdos_renyi,BrooksAlgorithm,269623,4
erdos_renyi,BrooksAlgorithm,345240,5
erdos_renyi,BrooksAlgorithm,254329,5
erdos_renyi,BrooksAlgorithm,237393,5
erdos_renyi,BrooksAlgorithm,242313,5
erdos_renyi,BrooksAlgorithm,247631,4
erdos_renyi,BrooksAlgorithm,305966,5
erdos_renyi,BrooksAlgorithm,2779712,5
erdos_renyi,BrooksAlgorithm,256257,5
erdos_renyi,BrooksAlgorithm,248234,5
erdos_renyi,BrooksAlgorithm,237318,5
erdos_renyi,BrooksAlgorithm,267255,5
erdos_renyi,BrooksAlgorithm,2420227,5
erdos_renyi,BrooksAlgorithm,334347,5
erdos_renyi,BrooksAlgorithm,432453,5
erdos_renyi,BrooksAlgorithm,424987,5
erdos_renyi,BrooksAlgorithm,420077,5
erdos_renyi,BrooksAlgorithm,440936,5
erdos_renyi,BrooksAlgorithm,431439,5
erdos_renyi,BrooksAlgorithm,2582928,5
erdos_renyi,BrooksAlgorithm,272928,5
erdos_renyi,BrooksAlgorithm,254268,5
erdos_renyi,BrooksAlgorithm,248000,5
erdos_renyi,BrooksAlgorithm,247014,4
erdos_renyi,BrooksAlgorithm,248255,5
erdos_renyi,BrooksAlgorithm,241579,5
erdos_renyi,BrooksAlgorithm,243003,5
erdos_renyi,BrooksAlgorithm,2404261,4
erdos_renyi,BrooksAlgorithm,274365,5
erdos_renyi,BrooksAlgorithm,2142226,5
erdos_renyi,BrooksAlgorithm,2262008,4
erdos_renyi,BrooksAlgorithm,3268800,4
erdos_renyi,BrooksAlgorithm,3359154,5
erdos_renyi,BrooksAlgorithm,462041,5
erdos_renyi,BrooksAlgorithm,3192298,4
erdos_renyi,BrooksAlgorithm,2061030,5
erdos_renyi,BrooksAlgorithm,3186222,5
erdos_renyi,BrooksAlgorithm,4322416,4
erdos_renyi,BrooksAlgorithm,271934,5
erdos_renyi,BrooksAlgorithm,2044619,5
erdos_renyi,BrooksAlgorithm,260951,4
erdos_renyi,BrooksAlgorithm,285969,5
erdos_renyi,BrooksAlgorithm,249392,5
erdos_renyi,BrooksAlgorithm,248769,5
erdos_renyi,BrooksAlgorithm,244569,5
erdos_renyi,BrooksAlgorithm,249336,4
erdos_renyi,BrooksAlgorithm,2007646,5
erdos_renyi,BrooksAlgorithm,257479,5
erdos_renyi,BrooksAlgorithm,259930,4
erdos_renyi,BrooksAlgorithm,247783,5
erdos_renyi,BrooksAlgorithm,3285144,4
erdos_renyi,BrooksAlgorithm,2312497,4
erdos_renyi,BrooksAlgorithm,268002,5
erdos_renyi,BrooksAlgorithm,1918761,5
erdos_renyi,BrooksAlgorithm,1917739,5
erdos_renyi,BrooksAlgorithm,247634,5
erdos_renyi,BrooksAlgorithm,237926,5
erdos_renyi,BrooksAlgorithm,237535,4
erdos_renyi,BrooksAlgorithm,1927808,5
erdos_renyi,BrooksAlgorithm,253520,5
erdos_renyi,BrooksAlgorithm,1939297,4
erdos_renyi,BrooksAlgorithm,250882,4
erdos_renyi,BrooksAlgorithm,247334,5
erdos_renyi,BrooksAlgorithm,240937,5
erdos_renyi,BrooksAlgorithm,269049,5
erdos_renyi,BrooksAlgorithm,249632,4
erdos_renyi,BrooksAlgorithm,1933328,4
erdos_renyi,BrooksAlgorithm,241330,4
erdos_renyi,BrooksAlgorithm,241225,5
erdos_renyi,BrooksAlgorithm,1927229,5
erdos_renyi,BrooksAlgorithm,1879875,5
erdos_renyi,BrooksAlgorithm,249465,5
erdos_renyi,BrooksAlgorithm,1927009,5
erdos_renyi,BrooksAlgorithm,243232,5
erdos_renyi,BrooksAlgorithm,1930299,4
erdos_renyi,BrooksAlgorithm,1850389,5
erdos_renyi,BrooksAlgorithm,1866473,5
erdos_renyi,BrooksAlgorithm,246622,5
erdos_renyi,BrooksAlgorithm,235128,4
erdos_renyi,BrooksAlgorithm,230118,5
erdos_renyi,BrooksAlgorithm,230006,4
erdos_renyi,BrooksAlgorithm,1921887,4
erdos_renyi,BrooksAlgorithm,241109,5
erdos_renyi,BrooksAlgorithm,243623,5
erdos_renyi,BrooksAlgorithm,1826021,5
erdos_renyi,BrooksAlgorithm,1859994,5
erdos_renyi,BrooksAlgorithm,236047,5
erdos_renyi,BrooksAlgorithm,233587,4
erdos_renyi,BrooksAlgorithm,240140,5
erdos_renyi,BrooksAlgorithm,1902124,4
erdos_renyi,BrooksAlgorithm,247080,5
erdos_renyi,BrooksAlgorithm,2143995,5
erdos_renyi,BrooksAlgorithm,255303,4
erdos_renyi,BrooksAlgorithm,3163311,4
erdos_renyi,BrooksAlgorithm,257896,5
erdos_renyi,BrooksAlgorithm,1908717,5
erdos_renyi,BrooksAlgorithm,245071,5
erdos_renyi,BrooksAlgorithm,290155,5
erdos_renyi,BrooksAlgorithm,1845037,5
erdos_renyi,BrooksAlgorithm,1875459,5
erdos_renyi,BrooksAlgorithm,241403,5
erdos_renyi,BrooksAlgorithm,240725,5
erdos_renyi,BrooksAlgorithm,233021,5
erdos_renyi,BrooksAlgorithm,233844,5
erdos_renyi,BrooksAlgorithm,229450,4
erdos_renyi,BrooksAlgorithm,226238,5
erdos_renyi,BrooksAlgorithm,1960851,5
erdos_renyi,BrooksAlgorithm,245690,5
erdos_renyi,BrooksAlgorithm,234660,5
erdos_renyi,BrooksAlgorithm,235351,5
erdos_renyi,BrooksAlgorithm,1846097,4
erdos_renyi,BrooksAlgorithm,233814,5
erdos_renyi,BrooksAlgorithm,226150,5
erdos_renyi,BrooksAlgorithm,1770770,5
erdos_renyi,BrooksAlgorithm,1857300,5
erdos_renyi,BrooksAlgorithm,232236,5
erdos_renyi,BrooksAlgorithm,234809,5
erdos_renyi,BrooksAlgorithm,233614,5
erdos_renyi,BrooksAlgorithm,237097,5
erdos_renyi,BrooksAlgorithm,239700,5
erdos_renyi,BrooksAlgorithm,242541,4
erdos_renyi,BrooksAlgorithm,274580,4
erdos_renyi,BrooksAlgorithm,230837,5
erdos_renyi,BrooksAlgorithm,1871914,5
erdos_renyi,BrooksAlgorithm,235440,4
erdos_renyi,BrooksAlgorithm,1838718,5
erdos_renyi,BrooksAlgorithm,241986,4
erdos_renyi,BrooksAlgorithm,238449,5
erdos_renyi,BrooksAlgorithm,234625,5
erdos_renyi,BrooksAlgorithm,1915434,5
erdos_renyi,BrooksAlgorithm,245789,5
erdos_renyi,BrooksAlgorithm,1843227,5
erdos_renyi,BrooksAlgorithm,1860293,5
erdos_renyi,BrooksAlgorithm,1838570,5
erdos_renyi,BrooksAlgorithm,1865382,4
erdos_renyi,BrooksAlgorithm,245042,5
erdos_renyi,BrooksAlgorithm,240306,5
erdos_renyi,BrooksAlgorithm,491161,4
erdos_renyi,BrooksAlgorithm,1892163,4
erdos_renyi,BrooksAlgorithm,1871337,5
erdos_renyi,BrooksAlgorithm,1783622,5
erdos_renyi,BrooksAlgorithm,1846020,4
erdos_renyi,BrooksAlgorithm,236647,5
erdos_renyi,BrooksAlgorithm,1921131,5
erdos_renyi,BrooksAlgorithm,1774100,5
erdos_renyi,BrooksAlgorithm,232300,5
erdos_renyi,BrooksAlgorithm,243057,5
erdos_renyi,BrooksAlgorithm,283460,5
erdos_renyi,BrooksAlgorithm,1890219,5
erdos_renyi,BrooksAlgorithm,238999,5
erdos_renyi,BrooksAlgorithm,244200,5
erdos_renyi,BrooksAlgorithm,239758,5
erdos_renyi,BrooksAlgorithm,231260,5
erdos_renyi,BrooksAlgorithm,284884,5
erdos_renyi,BrooksAlgorithm,245001,5
erdos_renyi,BrooksAlgorithm,1871543,5
erdos_renyi,BrooksAlgorithm,1868016,5
twin_kite,ConnectedSequential,104977,4
twin_kite,ConnectedSequential,71149,3
twin_kite,ConnectedSequential,67489,4
twin_kite,ConnectedSequential,66790,4
twin_kite,ConnectedSequential,65664,4
twin_kite,ConnectedSequential,65683,3
twin_kite,ConnectedSequential,69559,4
twin_kite,ConnectedSequential,70407,4
twin_kite,ConnectedSequential,65280,4
twin_kite,ConnectedSequential,64951,4
twin_kite,ConnectedSequential,65028,4
twin_kite,ConnectedSequential,64942,4
twin_kite,ConnectedSequential,65730,3
twin_kite,ConnectedSequential,65946,4
twin_kite,ConnectedSequential,65375,4
twin_kite,ConnectedSequential,65093,4
twin_kite,ConnectedSequential,78356,4
twin_kite,ConnectedSequential,65992,4
twin_kite,ConnectedSequential,65547,4
twin_kite,ConnectedSequential,65597,4
twin_kite,ConnectedSequential,64663,4
twin_kite,ConnectedSequential,65084,4
twin_kite,ConnectedSequential,65996,4
twin_kite,ConnectedSequential,64884,4
twin_kite,ConnectedSequential,65470,4
twin_kite,ConnectedSequential,65225,4
twin_kite,ConnectedSequential,65669,4
twin_kite,ConnectedSequential,65426,4
twin_kite,ConnectedSequential,65369,4
